tweet,tokens,label
one hoe fine fuck one ugly bitch,"['one', 'hoe', 'fine', 'fuck', 'one', 'ugly', 'bitch']",0
one man trash anothers transformer,"['one', 'man', 'trash', 'anothers', 'transformer']",0
one man hoe another man hoe dont change nigga,"['one', 'man', 'hoe', 'another', 'man', 'hoe', 'dont', 'change', 'nigga']",0
one man trash another man treasure,"['one', 'man', 'trash', 'another', 'man', 'treasure']",0
one man trash another man treasure believe,"['one', 'man', 'trash', 'another', 'man', 'treasure', 'believe']",0
one tonight dog walk sunset aka invisible bird wire sunset invisiblebird wire,"['one', 'tonight', 'dog', 'walk', 'sunset', 'aka', 'invisible', 'bird', 'wire', 'sunset', 'invisiblebird', 'wire']",0
one night stand yall hoe yall aint nothing,"['one', 'night', 'stand', 'yall', 'hoe', 'yall', 'aint', 'nothing']",0
one best look charlie wei couple month ago hanging wnelly,"['one', 'best', 'look', 'charlie', 'wei', 'couple', 'month', 'ago', 'hanging', 'wnelly']",0
one favorite song there man shoreline white parakeet trying make bird go home,"['one', 'favorite', 'song', 'there', 'man', 'shoreline', 'white', 'parakeet', 'trying', 'make', 'bird', 'go', 'home']",0
one nigs hollered cici ima keep low key tho one lol,"['one', 'nigs', 'hollered', 'cici', 'ima', 'keep', 'low', 'key', 'tho', 'one', 'lol']",0
one biggest arrest loudmouth bitch reesewitherspoon nigga got ta act like whitebitch police,"['one', 'biggest', 'arrest', 'loudmouth', 'bitch', 'reesewitherspoon', 'nigga', 'got', 'ta', 'act', 'like', 'whitebitch', 'police']",0
one best faggot joke time stephenkings anybody seen faggot lately believe he dressed obama,"['one', 'best', 'faggot', 'joke', 'time', 'stephenkings', 'anybody', 'seen', 'faggot', 'lately', 'believe', 'he', 'dressed', 'obama']",0
one great treasure living san diego ready access mexican twinkie made real sugar mexican coca cola,"['one', 'great', 'treasure', 'living', 'san', 'diego', 'ready', 'access', 'mexican', 'twinkie', 'made', 'real', 'sugar', 'mexican', 'coca', 'cola']",0
one world prominent jihadi forum got shut,"['one', 'world', 'prominent', 'jihadi', 'forum', 'got', 'shut']",0
one room full bad bitch lmao cant believe im kicking main myspace,"['one', 'room', 'full', 'bad', 'bitch', 'lmao', 'cant', 'believe', 'im', 'kicking', 'main', 'myspace']",0
one thing cant stand texting bitch got droids,"['one', 'thing', 'cant', 'stand', 'texting', 'bitch', 'got', 'droids']",0
one thing hate lightskin nigga confused bitch like either go fwm gon fw nigga,"['one', 'thing', 'hate', 'lightskin', 'nigga', 'confused', 'bitch', 'like', 'either', 'go', 'fwm', 'gon', 'fw', 'nigga']",0
one thing love relationship understanding dont like cute shit cute bird,"['one', 'thing', 'love', 'relationship', 'understanding', 'dont', 'like', 'cute', 'shit', 'cute', 'bird']",0
one thing love russel wilson aint bitch runnin,"['one', 'thing', 'love', 'russel', 'wilson', 'aint', 'bitch', 'runnin']",0
one thing never thats love bitch cuz im drillin shit love clique,"['one', 'thing', 'never', 'thats', 'love', 'bitch', 'cuz', 'im', 'drillin', 'shit', 'love', 'clique']",0
one thing im loyal nicca,"['one', 'thing', 'im', 'loyal', 'nicca']",0
one thing always tell lor cousin big cousin bitch niggah u always gon na good regardless,"['one', 'thing', 'always', 'tell', 'lor', 'cousin', 'big', 'cousin', 'bitch', 'niggah', 'u', 'always', 'gon', 'na', 'good', 'regardless']",0
one thing u cant get trust bitch,"['one', 'thing', 'u', 'cant', 'get', 'trust', 'bitch']",0
one time high school girl told friend needed proactive told needed weight watcher hahaha bitch,"['one', 'time', 'high', 'school', 'girl', 'told', 'friend', 'needed', 'proactive', 'told', 'needed', 'weight', 'watcher', 'hahaha', 'bitch']",0
one time girl asked problem instantly replied love bad bitch,"['one', 'time', 'girl', 'asked', 'problem', 'instantly', 'replied', 'love', 'bad', 'bitch']",0
american degenerate enough honor war dead barbecue anyone grill memorial day trash,"['american', 'degenerate', 'enough', 'honor', 'war', 'dead', 'barbecue', 'anyone', 'grill', 'memorial', 'day', 'trash']",0
american would hire white trash tie international terrorism police officer,"['american', 'would', 'hire', 'white', 'trash', 'tie', 'international', 'terrorism', 'police', 'officer']",1
blood satisfy hungry flame rhollor charlie brown,"['blood', 'satisfy', 'hungry', 'flame', 'rhollor', 'charlie', 'brown']",0
fuckin retard liberal would think xmen jesuschrist mutant,"['fuckin', 'retard', 'liberal', 'would', 'think', 'xmen', 'jesuschrist', 'mutant']",0
broke nigga gon na settle broke bitch,"['broke', 'nigga', 'gon', 'na', 'settle', 'broke', 'bitch']",0
hoe would favorite,"['hoe', 'would', 'favorite']",0
basic bitch workout planet fitness,"['basic', 'bitch', 'workout', 'planet', 'fitness']",0
bitch talk shit,"['bitch', 'talk', 'shit']",0
broke bitch steal money,"['broke', 'bitch', 'steal', 'money']",0
faggot pussy put twitter pic dog,"['faggot', 'pussy', 'put', 'twitter', 'pic', 'dog']",0
faggot use white ds,"['faggot', 'use', 'white', 'ds']",1
fag say swag shit mad retarded,"['fag', 'say', 'swag', 'shit', 'mad', 'retarded']",1
fat bitch flat booty hoe today wackkkkk,"['fat', 'bitch', 'flat', 'booty', 'hoe', 'today', 'wackkkkk']",0
one reason cause bitch wont go gay name nt smurf see noone,"['one', 'reason', 'cause', 'bitch', 'wont', 'go', 'gay', 'name', 'nt', 'smurf', 'see', 'noone']",0
fw bad bitch iont mediocre,"['fw', 'bad', 'bitch', 'iont', 'mediocre']",0
get loud around ya team as bitch fraud,"['get', 'loud', 'around', 'ya', 'team', 'as', 'bitch', 'fraud']",0
goofy nigga simp chick community pussy,"['goofy', 'nigga', 'simp', 'chick', 'community', 'pussy']",0
hoe cheat,"['hoe', 'cheat']",0
hoe get k follower instagram,"['hoe', 'get', 'k', 'follower', 'instagram']",0
hoe love,"['hoe', 'love']",0
hick town walk national sport bar get busch light smh,"['hick', 'town', 'walk', 'national', 'sport', 'bar', 'get', 'busch', 'light', 'smh']",0
keep real bitch attendance,"['keep', 'real', 'bitch', 'attendance']",0
movie cant wait see tansformers fail im going killer ape shit michael bay,"['movie', 'cant', 'wait', 'see', 'tansformers', 'fail', 'im', 'going', 'killer', 'ape', 'shit', 'michael', 'bay']",0
negro keep adding baby fat got older,"['negro', 'keep', 'adding', 'baby', 'fat', 'got', 'older']",0
niggah tl getting,"['niggah', 'tl', 'getting']",0
ounce niggah,"['ounce', 'niggah']",0
people home right nurse hoe nigga tryna hit hoe,"['people', 'home', 'right', 'nurse', 'hoe', 'nigga', 'tryna', 'hit', 'hoe']",0
retard retweet fuckry,"['retard', 'retweet', 'fuckry']",1
family eye n bitch rite heree,"['family', 'eye', 'n', 'bitch', 'rite', 'heree']",0
strong survive nigga pussy,"['strong', 'survive', 'nigga', 'pussy']",0
strong survive nigga bitch,"['strong', 'survive', 'nigga', 'bitch']",0
thing calm pussy cali tree,"['thing', 'calm', 'pussy', 'cali', 'tree']",0
tweet pussy got superpower,"['tweet', 'pussy', 'got', 'superpower']",0
would cut best tight end resign trash nigga cant make play save life,"['would', 'cut', 'best', 'tight', 'end', 'resign', 'trash', 'nigga', 'cant', 'make', 'play', 'save', 'life']",0
white people use word cunt todd really taking,"['white', 'people', 'use', 'word', 'cunt', 'todd', 'really', 'taking']",0
white trash moron offended redskin team name liberalism,"['white', 'trash', 'moron', 'offended', 'redskin', 'team', 'name', 'liberalism']",0
white trash watch football,"['white', 'trash', 'watch', 'football']",1
white trash watch hockey,"['white', 'trash', 'watch', 'hockey']",0
white trash would call slant hindi moslem equal,"['white', 'trash', 'would', 'call', 'slant', 'hindi', 'moslem', 'equal']",1
word understand blackjesus nigger heavily disappointed show aaronmacgruder stuff blow imo,"['word', 'understand', 'blackjesus', 'nigger', 'heavily', 'disappointed', 'show', 'aaronmacgruder', 'stuff', 'blow', 'imo']",1
oomf hoe know hoe know hoe wont claim hoe say aint hoe butwe know hoe hoe,"['oomf', 'hoe', 'know', 'hoe', 'know', 'hoe', 'wont', 'claim', 'hoe', 'say', 'aint', 'hoe', 'butwe', 'know', 'hoe', 'hoe']",0
oomf got hella hoe,"['oomf', 'got', 'hella', 'hoe']",0
oomf got hoe,"['oomf', 'got', 'hoe']",0
oomf make skin itch like ew bitch,"['oomf', 'make', 'skin', 'itch', 'like', 'ew', 'bitch']",0
oooow bitch lace front lace fucked,"['oooow', 'bitch', 'lace', 'front', 'lace', 'fucked']",0
oops freudian slit,"['oops', 'freudian', 'slit']",0
open leg filet mignon pussy,"['open', 'leg', 'filet', 'mignon', 'pussy']",0
open mouf kissing nig lolsam love kissing smh lol,"['open', 'mouf', 'kissing', 'nig', 'lolsam', 'love', 'kissing', 'smh', 'lol']",0
open leg filet mignon pussy,"['open', 'leg', 'filet', 'mignon', 'pussy']",0
operation ask redhead resolve charlie brown rejectedpeanutsspecials,"['operation', 'ask', 'redhead', 'resolve', 'charlie', 'brown', 'rejectedpeanutsspecials']",0
dont vote cripple amirite bigot mt vote votewendydavis governor texas,"['dont', 'vote', 'cripple', 'amirite', 'bigot', 'mt', 'vote', 'votewendydavis', 'governor', 'texas']",0
im vibing ask see aux cord knowing bout play trash,"['im', 'vibing', 'ask', 'see', 'aux', 'cord', 'knowing', 'bout', 'play', 'trash']",0
dumb bitch self esteem cant decide saint,"['dumb', 'bitch', 'self', 'esteem', 'cant', 'decide', 'saint']",0
continue bitch thats cool,"['continue', 'bitch', 'thats', 'cool']",0
faggot guess got caught saying nigga,"['faggot', 'guess', 'got', 'caught', 'saying', 'nigga']",0
get swept motown lol yankee tiger mlb,"['get', 'swept', 'motown', 'lol', 'yankee', 'tiger', 'mlb']",0
get nail done hoe brag nigga fw got money cant even get fill tank,"['get', 'nail', 'done', 'hoe', 'brag', 'nigga', 'fw', 'got', 'money', 'cant', 'even', 'get', 'fill', 'tank']",0
pollo,['pollo'],0
cant afford winter clothes summer hoe winter muslimah,"['cant', 'afford', 'winter', 'clothes', 'summer', 'hoe', 'winter', 'muslimah']",0
teach might get u got really hate disrespectful as bitch class professor talking stfu bitch,"['teach', 'might', 'get', 'u', 'got', 'really', 'hate', 'disrespectful', 'as', 'bitch', 'class', 'professor', 'talking', 'stfu', 'bitch']",1
music trash,"['music', 'trash']",0
youre neighborhood know youre mexcian ghetto,"['youre', 'neighborhood', 'know', 'youre', 'mexcian', 'ghetto']",0
got ta pay bill cause pussy aint free ummmm dick aint free neither pick tab please thank,"['got', 'ta', 'pay', 'bill', 'cause', 'pussy', 'aint', 'free', 'ummmm', 'dick', 'aint', 'free', 'neither', 'pick', 'tab', 'please', 'thank']",0
oregon losing oregon ahhhahahaha faggot,"['oregon', 'losing', 'oregon', 'ahhhahahaha', 'faggot']",1
oreo ice cream sandwich,"['oreo', 'ice', 'cream', 'sandwich']",0
oreo shake want,"['oreo', 'shake', 'want']",0
oreo milkshake forever remind,"['oreo', 'milkshake', 'forever', 'remind']",0
oreo coffee brunch want,"['oreo', 'coffee', 'brunch', 'want']",0
oreo ho ho put milk,"['oreo', 'ho', 'ho', 'put', 'milk']",0
oreo life,"['oreo', 'life']",0
oriental rug cause im flyer dove,"['oriental', 'rug', 'cause', 'im', 'flyer', 'dove']",0
oscar used make fun chacowearing people together theyre sale lil bitch want fake,"['oscar', 'used', 'make', 'fun', 'chacowearing', 'people', 'together', 'theyre', 'sale', 'lil', 'bitch', 'want', 'fake']",0
oscar taveras went yardie nd career mlb bat stud,"['oscar', 'taveras', 'went', 'yardie', 'nd', 'career', 'mlb', 'bat', 'stud']",0
oscar fuckin roast right got hella dying bitch,"['oscar', 'fuckin', 'roast', 'right', 'got', 'hella', 'dying', 'bitch']",0
jihadi news isi executed kuwait preacher redha lari coz wastoo extreme hampered reconciliation nusra fatwa,"['jihadi', 'news', 'isi', 'executed', 'kuwait', 'preacher', 'redha', 'lari', 'coz', 'wastoo', 'extreme', 'hampered', 'reconciliation', 'nusra', 'fatwa']",0
faggot shit macklemore actually really good artistbetter alot rapper,"['faggot', 'shit', 'macklemore', 'actually', 'really', 'good', 'artistbetter', 'alot', 'rapper']",0
otter would make cool pet werent cunt,"['otter', 'would', 'make', 'cool', 'pet', 'werent', 'cunt']",0
female guinea pig pregnant,"['female', 'guinea', 'pig', 'pregnant']",0
professor said hoe said butt hurt bos,"['professor', 'said', 'hoe', 'said', 'butt', 'hurt', 'bos']",0
day care im taking kitty nap hosers,"['day', 'care', 'im', 'taking', 'kitty', 'nap', 'hosers']",0
outside click aint another nicca fuccn wit,"['outside', 'click', 'aint', 'another', 'nicca', 'fuccn', 'wit']",0
outside dah fuckin yardie eh,"['outside', 'dah', 'fuckin', 'yardie', 'eh']",0
bitch trying act like picture,"['bitch', 'trying', 'act', 'like', 'picture']",0
overall single life fun also get nude dont leak em unless youre faggot,"['overall', 'single', 'life', 'fun', 'also', 'get', 'nude', 'dont', 'leak', 'em', 'unless', 'youre', 'faggot']",0
overripe eggplant good eats uncletweet,"['overripe', 'eggplant', 'good', 'eats', 'uncletweet']",0
philosophy existentialism depth trash pop mtvhottestlanadelrey,"['philosophy', 'existentialism', 'depth', 'trash', 'pop', 'mtvhottestlanadelrey']",0
pnd jigga man,"['pnd', 'jigga', 'man']",0
pollos last do pollos estaban dando vueltas en una pollera mientras los estaban cocinando last cuando,"['pollos', 'last', 'do', 'pollos', 'estaban', 'dando', 'vueltas', 'en', 'una', 'pollera', 'mientras', 'los', 'estaban', 'cocinando', 'last', 'cuando']",0
psa reduced fat oreo waxy dont soften properly dunked milk stay away theyre unnatural dietschmiet,"['psa', 'reduced', 'fat', 'oreo', 'waxy', 'dont', 'soften', 'properly', 'dunked', 'milk', 'stay', 'away', 'theyre', 'unnatural', 'dietschmiet']",0
paceys told flash touching turning yellow black whatwashedoing,"['paceys', 'told', 'flash', 'touching', 'turning', 'yellow', 'black', 'whatwashedoing']",0
padre yankeeangel fan need stfu,"['padre', 'yankeeangel', 'fan', 'need', 'stfu']",0
paid dis much da belt betta crack bitch,"['paid', 'dis', 'much', 'da', 'belt', 'betta', 'crack', 'bitch']",0
paige better text bitch lol,"['paige', 'better', 'text', 'bitch', 'lol']",0
painting bitch rooftop bc bitch love rooftop,"['painting', 'bitch', 'rooftop', 'bc', 'bitch', 'love', 'rooftop']",0
palin mock obama russia rhetorically asks could seen coming crowd go wild cpac,"['palin', 'mock', 'obama', 'russia', 'rhetorically', 'asks', 'could', 'seen', 'coming', 'crowd', 'go', 'wild', 'cpac']",0
panda express trash wanted chinese didnt feel like gettin car,"['panda', 'express', 'trash', 'wanted', 'chinese', 'didnt', 'feel', 'like', 'gettin', 'car']",0
pantera minute alone minute pussy boyill crush,"['pantera', 'minute', 'alone', 'minute', 'pussy', 'boyill', 'crush']",1
paper pussy cause pussy bring problem powerofthep,"['paper', 'pussy', 'cause', 'pussy', 'bring', 'problem', 'powerofthep']",0
papoose trash bro lol,"['papoose', 'trash', 'bro', 'lol']",0
pappadeaux bread scampi butter pussy taste like,"['pappadeaux', 'bread', 'scampi', 'butter', 'pussy', 'taste', 'like']",0
pappadeaux got best chicken strip swear squeeze lemon hoe,"['pappadeaux', 'got', 'best', 'chicken', 'strip', 'swear', 'squeeze', 'lemon', 'hoe']",0
parent television council scandal sex scene charlie brown ok,"['parent', 'television', 'council', 'scandal', 'sex', 'scene', 'charlie', 'brown', 'ok']",0
parker cannon lyrically beautiful bitch come best lyric song like fuck man,"['parker', 'cannon', 'lyrically', 'beautiful', 'bitch', 'come', 'best', 'lyric', 'song', 'like', 'fuck', 'man']",0
parody jihadi song effective asinine muslim condemn humorisaweapon,"['parody', 'jihadi', 'song', 'effective', 'asinine', 'muslim', 'condemn', 'humorisaweapon']",0
parson trash,"['parson', 'trash']",0
part chink,"['part', 'chink']",0
party house come bitch,"['party', 'house', 'come', 'bitch']",0
pas interference dumb as zebra jerk,"['pas', 'interference', 'dumb', 'as', 'zebra', 'jerk']",0
pas stick bitch,"['pas', 'stick', 'bitch']",0
passing mad hoe give want,"['passing', 'mad', 'hoe', 'give', 'want']",0
patty dont love hoe,"['patty', 'dont', 'love', 'hoe']",0
pau hoe u gon play trade deadline,"['pau', 'hoe', 'u', 'gon', 'play', 'trade', 'deadline']",0
paula patton pussy got nigga stage knee talmbout got ta get back tonight,"['paula', 'patton', 'pussy', 'got', 'nigga', 'stage', 'knee', 'talmbout', 'got', 'ta', 'get', 'back', 'tonight']",0
pay pussy yo get many freebie,"['pay', 'pussy', 'yo', 'get', 'many', 'freebie']",0
payback bitch,"['payback', 'bitch']",0
payback bitch,"['payback', 'bitch']",0
peace faggot,"['peace', 'faggot']",0
peace fag remember im best lux support na drop lustboy pick kakao tsm,"['peace', 'fag', 'remember', 'im', 'best', 'lux', 'support', 'na', 'drop', 'lustboy', 'pick', 'kakao', 'tsm']",1
peace friendonly peacei enemydont say word againlook facebook wallone best friend ever moor,"['peace', 'friendonly', 'peacei', 'enemydont', 'say', 'word', 'againlook', 'facebook', 'wallone', 'best', 'friend', 'ever', 'moor']",0
peace hoe put badongle didnt cook breakfast,"['peace', 'hoe', 'put', 'badongle', 'didnt', 'cook', 'breakfast']",0
pedro little bitch cause never dm,"['pedro', 'little', 'bitch', 'cause', 'never', 'dm']",0
penn state tryna slant screen way field lol,"['penn', 'state', 'tryna', 'slant', 'screen', 'way', 'field', 'lol']",0
pennsylvania white trash pennsylvanian,"['pennsylvania', 'white', 'trash', 'pennsylvanian']",1
people fucking retarded lol,"['people', 'fucking', 'retarded', 'lol']",1
people uncivilized,"['people', 'uncivilized']",0
people bitch complaining stupid thing,"['people', 'bitch', 'complaining', 'stupid', 'thing']",0
people ask never speak bout subtweets n lil shit people say baby tbh ion give dam bout none nigga bitch oml,"['people', 'ask', 'never', 'speak', 'bout', 'subtweets', 'n', 'lil', 'shit', 'people', 'say', 'baby', 'tbh', 'ion', 'give', 'dam', 'bout', 'none', 'nigga', 'bitch', 'oml']",0
people asking donation christy mackget real bitch made thousand dollar sex bitch better fuckin,"['people', 'asking', 'donation', 'christy', 'mackget', 'real', 'bitch', 'made', 'thousand', 'dollar', 'sex', 'bitch', 'better', 'fuckin']",0
people angry tonight dis tweeter hard colored man see dis anger like bein waffle house mississippi,"['people', 'angry', 'tonight', 'dis', 'tweeter', 'hard', 'colored', 'man', 'see', 'dis', 'anger', 'like', 'bein', 'waffle', 'house', 'mississippi']",0
